,year,state,hydro_gms,oxy_gms,fent_gms,log_oxy,log_hydro,log_fent,gsp,unempl_rate,min_wage,medicaid_rate,log_gsp,log_unempl_rate,log_min_wage,log_medicaid_rate,snap_rate,poverty_rate,gov_dem,death_rate,log_death_rate,cluster_k3,cluster_k4,cluster_num,cluster_lab,risk_num
620,2008,OR,17852.58379922563,35905.29485527668,332.46220256374266,0.0634544015929279,-0.0885462547351223,-0.10180155434352,165050.8,6.5,7.95,0.1052041685992271,0.0083148474005629,0.5042820939651985,1.0677029026849132,-1.034786375113446,0.4037524110622898,-0.6026650684366425,1,11.8249,0.1104157057750566,0,0,0,Moderate Risk,1
621,2009,OR,19354.86755019031,36929.66753240038,327.64159698765945,0.0799590359592914,-0.0401619160842445,-0.1090376509330527,160574.9,11.3,8.4,0.1153864937247282,-0.0177885096145286,2.2769408709103347,1.335495634697336,-0.8379869878630235,1.026020144489913,0.2355437107120301,1,12.8968,0.2898582871648113,0,0,0,Moderate Risk,1
622,2010,OR,20432.411361131133,38667.592451625234,335.48376684603323,0.1069402259270377,-0.0077171207723374,-0.0973190969846906,163827.0,10.6,8.4,0.1320735345047063,0.0012486587170958,2.0669787754263043,1.335495634697336,-0.5193196304931789,1.7179763654310587,0.4750319333259362,1,12.9117,0.2922538687469355,0,0,0,Moderate Risk,1
623,2011,OR,22135.48926821811,40138.71017829619,344.1938919371806,0.1288479376801985,0.0402268176589997,-0.0846194943965987,170620.6,9.5,8.5,0.1537782706565744,0.039826596624364,1.7099724004675827,1.3932623278507124,-0.111787608393674,2.0698873554942585,0.5349039889794132,1,13.5494,0.39244739158438,0,0,0,Moderate Risk,1
624,2012,OR,19722.85960143829,38039.11975968436,310.2577394644701,0.0973258179153146,-0.0288829388871431,-0.136043791909314,174427.6,8.8,8.8,0.1597781072638863,0.0607787272406904,1.4627483287138496,1.5629827821697837,-0.0004857137566667,2.2810499463083027,0.2654797385387683,1,12.4656,0.2193950260784732,0,0,0,Moderate Risk,1
625,2013,OR,19199.84626774552,37375.34925338067,293.7279813898498,0.0869973933499642,-0.0449776626157941,-0.1631602534791145,179389.5,7.9,8.95,0.1596074206341517,0.087410813156282,1.1175623917462034,1.6459044003113847,-0.0036441259538496,2.266599128602691,0.7444561837665811,1,11.3211,0.020827757663042,0,0,0,Moderate Risk,1
626,2014,OR,21494.77710966504,36213.55119624814,267.93125444704964,0.0684700254789956,0.0226372008226607,-0.208677149507574,188777.5,6.8,9.1,0.2435355986156794,0.1358425443129589,0.6448227642382622,1.7275852493378068,1.4958580098248695,2.1328038825054567,0.5349039889794132,1,12.8483,0.2820427630851166,0,0,0,Moderate Risk,1
627,2015,OR,18707.35826433933,35298.53566591735,239.6066658122645,0.0534548061692466,-0.0605389450621574,-0.263981106147176,202718.6,5.6,9.25,0.2773502711295804,0.2034914894913382,0.046213224971122,1.808061914139988,2.0715899167216514,1.949933616010436,-0.2134967066890443,1,12.0475,0.1488838626528773,0,0,0,Moderate Risk,1
628,2016,OR,19492.859249601253,34009.83577401827,212.9092702087596,0.0316338020879859,-0.0359075310975536,-0.3224252707477001,214617.5,4.8,9.75,0.2579795089262137,0.2576474767340437,-0.4167947595694085,2.0680587451608807,1.7436736582455736,1.6280928332075026,-0.2434327345157825,1,11.9386,0.13014723027743,0,0,0,Moderate Risk,1
629,2000,PA,3548.213532812412,8954.56367181514,95.68633115691864,-0.7513062563574493,-1.0560242122765873,-0.7170237236512323,408203.4,4.1,5.15,0.1177387358514081,0.8680656525477096,-0.8776729801473151,-0.9804848813290687,-0.7927793981138301,-0.9564743023375644,-1.2013856249714086,0,9.4647,-0.3442397421219695,2,2,2,Low Risk,0
630,2001,PA,3686.720839224749,10634.16139725522,95.54694417500004,-0.6504522024910433,-1.0330975384770915,-0.717740628532252,424772.9,4.8,5.15,0.1109235976671217,0.905844002318616,-0.4167947595694085,-0.9804848813290687,-0.9240217467893336,-1.0105824653411053,-0.9020253467040256,0,7.8976,-0.7068941667759375,2,2,2,Low Risk,0
631,2002,PA,4283.563231655163,11855.468776292915,121.59129273132147,-0.5866695537274037,-0.9432595110106076,-0.5990616123420535,436474.1,5.6,5.15,0.1152353765066359,0.9316451112302094,0.046213224971122,-0.9804848813290687,-0.8408945582833512,-0.980710984964282,-0.9319613745307636,1,9.1004,-0.4234490098484129,2,2,2,Low Risk,0
632,2003,PA,4872.751473212431,13058.22544752348,147.36269883175763,-0.5299786241853386,-0.8660965812996811,-0.5042462923121036,454517.0,5.7,5.15,0.1202833241936868,0.970104409214688,0.1000988684074617,-0.9804848813290687,-0.7439821192683443,-0.8849608565966063,-0.6326010962633807,1,11.3719,0.0300257424630559,2,2,2,Low Risk,0
633,2004,PA,5461.125871645501,14261.216631876856,173.05842480397197,-0.4782762086759375,-0.7978397444099122,-0.4248718697590188,480811.1,5.4,5.15,0.127931316163556,1.02350152767889,-0.0640517138008446,-0.9804848813290687,-0.5979818777818766,-0.6419420163181281,-0.393112873649474,1,12.7277,0.2624894197878153,2,2,2,Low Risk,0
634,2005,PA,6044.534734566052,15453.258677316206,198.55413538484768,-0.4311786391851777,-0.7370642586755396,-0.356944886700712,504870.6,5.0,5.15,0.1360249285340791,1.0698617245701896,-0.2953143882876203,-0.9804848813290687,-0.4445489864389909,-0.5013713436681979,-0.4230489014762127,1,13.182,0.3352721174208231,2,2,2,Low Risk,0
635,2006,PA,34522.9228715186,115405.94084380122,722.2867190769279,0.7484965620637144,0.3063842536071039,0.2829559247919439,525666.1,4.6,5.15,0.135388127178666,1.10818600386065,-0.5425384600413543,-0.9804848813290687,-0.4565813271206801,-0.4225883392893053,-0.393112873649474,1,13.496,0.3842274902698939,2,1,3,Acute High Risk (Fentanyl-Driven),3
636,2007,PA,36399.50883605307,258311.39768185563,1178.2217971101095,1.221231043348696,0.3380831354660795,0.5258551777841706,559142.6,4.4,6.25,0.1355177919150661,1.166804406239943,-0.6728556490239151,-0.0822259753511339,-0.4541307691152609,-0.3550685428981313,-0.6625371240901189,1,13.8552,0.4389460134966025,1,1,3,Acute High Risk (Fentanyl-Driven),3
637,2008,PA,33385.289919034665,113558.39175722144,2354.469957507914,0.7390275450954408,0.286317474537426,0.8696706525107171,581527.3,5.3,7.15,0.1439664581001777,1.2040741383174944,-0.1204832385248308,0.5565553521091032,-0.2950580183678963,-0.2700313285515401,-0.4829209571296891,1,14.9061,0.5917476369460476,1,1,3,Acute High Risk (Fentanyl-Driven),3
638,2009,PA,37410.52550431915,169182.6868903155,2172.9956761016742,0.972934291051495,0.3544901011393122,0.8298304239562602,576963.5,8.0,7.15,0.1527017197161285,1.1965933823474728,1.1575999899684983,0.5565553521091032,-0.131819740339472,-0.0161625371944573,-0.452984929302951,1,15.2458,0.6389873536171506,1,1,3,Acute High Risk (Fentanyl-Driven),3
639,2010,PA,31094.67814782511,98268.54455337791,3415.782187122388,0.6541789021676802,0.2437511697618624,1.0545064962966222,599025.1,8.5,7.25,0.1607514184386004,1.2322215992825891,1.351340564940446,0.6231281474495632,0.0175157111702339,0.3895811239231699,-0.1236886232088297,1,15.3278,0.6502425021260635,1,1,3,Acute High Risk (Fentanyl-Driven),3
640,2011,PA,41410.15452981594,149825.6525439353,3151.4107065679705,0.9016425813844088,0.4153192350052868,1.014488220232418,618555.4,7.9,7.25,0.1683916642443029,1.262683552280718,1.1175623917462034,0.6231281474495632,0.1583002515476552,0.6319368306069542,-0.0039445119018764,0,18.3208,1.0265042227098846,1,1,3,Acute High Risk (Fentanyl-Driven),3
641,2012,PA,67019.103975836,183505.17499638724,2158.807511372593,1.0206142101720688,0.7036455404508828,0.8265767071415729,640663.1,7.8,7.25,0.1676211498945964,1.296025915724295,1.0770723817107175,0.6231281474495632,0.1441440162252701,0.7677953683332599,0.3852238498457216,0,18.9533,1.098514429511635,1,1,3,Acute High Risk (Fentanyl-Driven),3
642,2013,PA,16616096.861698683,198275.26832061907,1650.1206213732155,1.066035054973174,4.005352830420259,0.6931200052574911,663334.5,7.4,7.25,0.1689049630844088,1.3290442090915355,0.9103759182147636,0.6231281474495632,0.1677256279910798,0.7404896843066806,-0.0638165675553528,0,19.3932,1.1472636330606378,1,1,3,Acute High Risk (Fentanyl-Driven),3
643,2014,PA,50485.11177602296,299021.78450971434,2741.2712552252333,1.3070995815773634,0.5339861572660195,0.945226284805103,691173.2,5.9,7.25,0.1638877622091357,1.3680777517057168,0.2054984598445576,0.6231281474495632,0.0754199845817869,0.7573069324895702,-0.0338805397286146,0,21.9021,1.4066407456745602,1,1,3,Acute High Risk (Fentanyl-Driven),3
644,2015,PA,44759.20156466339,259064.81958817173,2648.4534734867007,1.2229398838219177,0.4618936163465162,0.9281155940253046,711787.2,5.3,7.25,0.1941390520293354,1.395981174024409,-0.1204832385248308,0.6231281474495632,0.6260517121848341,0.8111449308105335,-0.093752595382091,1,26.3273,1.8015565664118416,1,1,3,Acute High Risk (Fentanyl-Driven),3
645,2016,PA,26259.44356937996,262209.19466232386,1880.8064024932755,1.230018412265942,0.1425373679884637,0.7581068840702363,726884.5,5.4,7.25,0.2164899440827239,1.4159091366181629,-0.0640517138008446,0.6231281474495632,1.0239931616552749,0.8763375361027056,-0.452984929302951,1,37.8509,2.5881017146513066,1,1,3,Acute High Risk (Fentanyl-Driven),3
646,2000,RI,4686.779501277761,6721.307159366567,51.189571113372935,-0.9196070688548758,-0.8893959847026813,-1.023422613337741,34520.9,4.1,5.65,0.1488572440558029,-1.4772837332433724,-0.8776729801473151,-0.5537910807310127,-0.203509588608694,-0.7912779631041759,-0.7224091797435958,0,6.9957,-0.9458178726941162,2,2,2,Low Risk,0
647,2001,RI,3908.7038448950098,8130.14051092474,50.7623384559501,-0.8079693586217307,-0.9980911810449706,-1.02750727019972,35981.9,4.6,6.15,0.1557860722589775,-1.4379283921406965,-0.5425384600413543,-0.1580452714193373,-0.0744769350169762,-0.8641536266167176,-0.9020253467040256,0,10.2027,-0.191897687870847,2,2,2,Low Risk,0
648,2002,RI,4667.02822245883,9507.647549941605,68.06410911871069,-0.7161452502391149,-0.8919246103821048,-0.88420772799081,38110.6,5.0,6.15,0.1620767452004934,-1.383357884446943,-0.2953143882876203,-0.1580452714193373,0.0420034214764006,-0.8628178743127612,-0.4829209571296891,0,9.3455,-0.369849588304694,2,2,2,Low Risk,0
649,2003,RI,5430.574457082799,10898.01062592524,85.35929703120013,-0.6360734735631846,-0.8011988759033434,-0.7731542135705779,40249.7,5.3,6.15,0.1671137694592389,-1.331508715847897,-0.1204832385248308,-0.1580452714193373,0.1348170932137812,-0.8260509944920655,-0.3332408179959976,0,13.7311,0.4201923598531098,2,2,2,Low Risk,0
650,2004,RI,6198.684554602313,12298.666035721895,102.6839348247081,-0.5651373009075231,-0.7219853689616991,-0.6823009920265258,43218.3,5.2,6.75,0.1715555580371475,-1.26394485582076,-0.1778177058670819,0.2818356730694096,0.2163310233052331,-0.7591883184540821,-0.3332408179959976,0,9.8112,-0.2714188628292633,0,0,0,Moderate Risk,1
651,2005,RI,7026.723075597706,13817.828368523364,121.016072425172,-0.4968063245051711,-0.6469071366779783,-0.6013987626428917,45133.1,5.0,6.75,0.1741101360032062,-1.2227845933882897,-0.2953143882876203,0.2818356730694096,0.2630717504689877,-0.7791938989704666,-0.1536246510355679,0,14.3019,0.5051768684038419,0,0,0,Moderate Risk,1
652,2006,RI,25695.374646226683,705207.2854496518,275.4290078725722,1.8105015998945893,0.1295333771099412,-0.1950125725288886,47684.8,4.9,7.1,0.1761411951507672,-1.170568072119146,-0.3555398019437017,0.5229620057129933,0.3001612197401916,-0.8323768947559325,-0.6326010962633807,0,16.4045,0.7929998701570884,1,1,3,Acute High Risk (Fentanyl-Driven),3
653,2007,RI,29221.57708486364,756261.636745472,151.67640188401754,1.8515116643710428,0.2065443915204732,-0.4900040546785799,47759.9,5.2,7.4,0.1738706062053409,-1.169073939712974,-0.1778177058670819,0.72148939528245,0.2586934328253546,-0.758504798537579,-0.9319613745307636,0,12.424,0.2124781251666803,1,1,3,Acute High Risk (Fentanyl-Driven),3
654,2008,RI,43828.37991731663,730979.088808526,141.24963355033114,1.8315612492173403,0.4493081366179157,-0.5251551459972257,47078.4,7.8,7.4,0.1734942933811562,-1.182719469205342,1.0770723817107175,0.72148939528245,0.2518130807309078,-0.5750021554320794,0.0259915159248617,0,17.3481,0.9110274194185548,1,1,3,Acute High Risk (Fentanyl-Driven),3
655,2009,RI,49242.02636208195,876975.4792902322,135.66021995945508,1.938401927281189,0.5190557599564399,-0.5450747958806061,47906.6,11.0,7.4,0.1726851333370031,-1.166162073174543,2.1884591467080923,0.72148939528245,0.2370112486992242,-0.2053241456567081,0.1157995994050768,0,14.7751,0.5732602995738829,1,1,3,Acute High Risk (Fentanyl-Driven),3
656,2010,RI,50540.94622491309,1311885.686605963,144.94486720493802,2.174703939190308,0.5346481149687188,-0.5124112804925818,49472.4,11.2,7.4,0.1887312504566116,-1.1356262616529396,2.2476890532702227,0.72148939528245,0.5286507301101191,0.56634273197522,0.2954157663655065,0,15.5066,0.6745894733070485,1,1,3,Acute High Risk (Fentanyl-Driven),3
657,2011,RI,70104.28854712585,1127519.7560184794,135.75169465396243,2.0858459675088445,0.7305985044238892,-0.544742285880951,50169.8,11.0,7.4,0.1930377193923213,-1.1223355882548185,2.1884591467080923,0.72148939528245,0.606251209891503,1.014651434027619,0.2355437107120301,0,17.667,0.9495476214944082,1,1,3,Acute High Risk (Fentanyl-Driven),3
658,2012,RI,44513.07769305964,862300.7042799676,129.85274291120945,1.928500818798836,0.458591453759132,-0.566653833540516,51607.4,10.4,7.4,0.1789609727096274,-1.095511937158545,2.004658460943744,0.72148939528245,0.3515475439186468,1.2777350468343895,0.2954157663655065,0,18.2384,1.0169498522424385,1,1,3,Acute High Risk (Fentanyl-Driven),3
659,2013,RI,82554.18350439651,268036.4731884676,120.80065353220272,1.2429150234123734,0.8284966918196341,-0.6022768577763424,52797.5,9.3,7.75,0.1692761029721888,-1.0738656686842944,1.641060127377437,0.9443326449316896,0.1745380531400171,1.4251146236681766,0.2654797385387683,0,22.3749,1.452321114437186,0,0,0,Moderate Risk,1
660,2014,RI,94012.8145516756,485601.9026422261,112.98959574553176,1.5915900519086272,0.9063360134762865,-0.6352123465901102,54297.7,7.7,8.0,0.2455101445542154,-1.0472639663918872,1.0361196186867103,1.0981146892071756,1.5299048414073444,1.3924659917003872,-0.393112873649474,1,23.3501,1.543692546196829,0,1,3,Acute High Risk (Fentanyl-Driven),3
661,2015,RI,26398.261005723383,475299.4535065776,106.87048073687538,1.5790080854834168,0.1456948186592895,-0.6626306627778992,56560.7,6.0,9.0,0.2623645324861632,-1.0084955177811217,0.2570580222114647,1.6732673727013578,1.8183451431940192,1.3185670921929329,-0.2434327345157825,1,28.1842,1.9485203336370531,0,1,3,Acute High Risk (Fentanyl-Driven),3
662,2016,RI,67119.23722447535,743808.1537902886,98.95086139407778,1.84176940078744,0.7045396463231213,-0.7005225020015169,57529.4,5.2,9.6,0.2681803987622661,-0.9923722102278932,-0.1778177058670819,1.9913516062734535,1.9169829418235569,1.2327136651246848,-0.3631768458227358,1,30.8268,2.1422951414117413,0,1,3,Acute High Risk (Fentanyl-Driven),3
663,2000,SC,6129.981665059826,7386.024767622828,62.79841635568389,-0.8642818088524398,-0.7286590112177502,-0.9236173000329372,115176.6,3.8,5.15,0.1643803039742082,-0.3332883459698767,-1.0949108705404391,-0.9804848813290687,0.0844992839154145,-0.7316138852626434,-0.452984929302951,1,6.4559,-1.102074488286945,2,2,2,Low Risk,0
664,2001,SC,5920.776286317696,8621.94393843043,61.97990403432231,-0.7735132087024453,-0.7494511899078174,-0.9300339363443472,119290.0,5.2,5.15,0.1857037954536229,-0.2999709699365029,-0.1778177058670819,-0.9804848813290687,0.473928991687275,-0.6366311813020636,0.7444561837665811,1,5.9421,-1.2616912894926249,2,2,2,Low Risk,0
665,2002,SC,7304.274251757937,9016.640862068336,77.46090055613779,-0.7472532305128592,-0.6237102173391528,-0.8208173304154361,124178.0,5.8,5.15,0.1933200171868362,-0.2618420874295253,0.1531861765922794,-0.9804848813290687,0.6113282919821439,-0.3108976109965062,0.504967961152675,1,5.3243,-1.4700498148115244,2,2,2,Low Risk,0
666,2003,SC,8659.861330405993,9403.87290355365,92.62927448324784,-0.7225838934230585,-0.5217702685917718,-0.7329894105498617,130313.7,6.9,5.15,0.2097739029279109,-0.2160509717252395,0.6904708689626411,-0.9804848813290687,0.9051925495839924,0.0492327293758593,0.0259915159248617,0,6.9896,-0.947523999411286,2,2,2,Low Risk,0
667,2004,SC,9944.981572914809,9741.151341951085,107.02753625632018,-0.7019109018247857,-0.4389125372399838,-0.6619076836004011,135143.4,6.8,5.15,0.2023889785631219,-0.1814983950358034,0.6448227642382622,-0.9804848813290687,0.7737962830229486,0.2605541458468772,0.6845841281131047,0,8.4443,-0.5735924844536914,2,2,2,Low Risk,0
668,2005,SC,11197.280423404329,10072.145474983314,121.05663735465969,-0.6823075099136,-0.3678903582606885,-0.6012335844657118,142615.1,6.7,5.15,0.2004348793367914,-0.1304051247113471,0.5985856354702078,-0.9804848813290687,0.7388929404161965,0.3484912418530854,0.7145201559398429,0,9.9242,-0.2481745378710113,2,2,2,Low Risk,0
669,2006,SC,29544.85020776225,21435.27220505341,271.4103292230774,-0.2391994288633346,0.2131330937033662,-0.2022898171310805,150661.4,6.4,5.15,0.1809453154275494,-0.0782934568459351,0.4561830125641218,-0.9804848813290687,0.3876356652151039,0.361057394608749,-0.4230489014762127,0,12.7035,0.2585450929822566,2,2,2,Low Risk,0
670,2007,SC,34249.30147512649,26719.817289016944,301.8855993538639,-0.1099076550028996,0.3016188837615832,-0.1495930279792096,159101.4,5.7,5.15,0.1629172095200163,-0.0265413706813819,0.1000988684074617,-0.9804848813290687,0.0575179906117264,0.3631692068665769,0.445095905499198,0,12.1421,0.1650336340356403,2,2,2,Low Risk,0
671,2008,SC,40998.898804604905,31277.32137185778,350.6089258098484,-0.0175074565836313,0.4093420036786941,-0.0754694650146699,161797.9,6.8,5.85,0.1624291564841302,-0.0105844477933756,0.6448227642382622,-0.3920340144936973,0.0485101307541475,0.5301082669743115,0.4151598776724599,0,12.4953,0.2243202327421701,0,0,0,Moderate Risk,1
672,2009,SC,51994.64661090649,29423.16128658189,259.1564029343302,-0.0533622319117303,0.5516301938708075,-0.2251615490342066,159911.4,11.2,6.55,0.1670828728992878,-0.0217198382017419,2.2476890532702227,0.139111162669855,0.1342490061045236,0.9645658610818588,0.3253517941922447,0,13.2651,0.3483328181639253,0,0,0,Moderate Risk,1
673,2010,SC,49126.77670328744,27764.472786194405,230.93845602746077,-0.0874062213035571,0.5176524823424288,-0.2822140170955495,163844.0,11.2,7.25,0.1748493037328753,0.0013471773191299,2.2476890532702227,0.6231281474495632,0.2765772216999043,1.4566467683901925,1.3132407124746088,0,14.6269,0.5521596250897199,0,0,0,Moderate Risk,1
674,2011,SC,58261.374972901205,31217.80463643012,234.59814987508628,-0.0186249637004894,0.6197806789416276,-0.2744343830362623,170077.9,10.6,7.25,0.1865937755913214,0.0368017915413522,2.0669787754263043,0.6231281474495632,0.4900300127329042,1.6516976469143612,1.9119612690093748,0,13.3115,0.35559237358943,0,0,0,Moderate Risk,1
675,2012,SC,53804.85748752869,33622.00535756102,230.9140195079813,0.0249047531796605,0.5721252767226035,-0.2822663748043354,175328.5,9.2,7.25,0.1960285363362597,0.0656699759074439,1.6061005548483966,0.6231281474495632,0.6599796351991756,1.7326348450061664,1.2234326289943938,0,12.4567,0.2179170068568746,0,0,0,Moderate Risk,1
676,2013,SC,51881.61836344119,30147.824389844038,220.29494871175763,-0.0390871267524553,0.5503269297328084,-0.3055574039634528,182837.0,7.6,7.25,0.1639561048513039,0.1054844165219743,0.9946934028296645,0.6231281474495632,0.0766800124894956,1.720749784373436,0.9839444063804876,0,12.9686,0.3013785488089591,0,0,0,Moderate Risk,1
677,2014,SC,32301.139837768544,29313.410160274096,209.70051203543025,-0.0555548208680265,0.2665473260465485,-0.329935901698359,191981.5,6.5,7.25,0.2259659089848966,0.1518219372258167,0.5042820939651985,0.6231281474495632,1.1905034784191215,1.4800261526081415,1.1635605733409171,0,14.4358,0.5246535146206495,0,0,0,Moderate Risk,1
678,2015,SC,22941.0175131138,29667.889318635735,205.82899537044037,-0.0485024038830899,0.0616324198769097,-0.3391515855913855,204000.4,6.0,7.25,0.2463702524439189,0.2094760888901531,0.2570580222114647,0.6231281474495632,1.544718693434341,1.2905055931958815,0.504967961152675,0,15.6549,0.6945840446735373,0,0,0,Moderate Risk,1
679,2016,SC,25049.833632778013,29063.203039866563,181.58883783124327,-0.0605842612107691,0.1142961802701348,-0.4010960682901138,213584.6,5.0,7.25,0.2449096081297822,0.2530669199152583,-0.2953143882876203,0.6231281474495632,1.5195555871381703,1.2438467025712463,0.445095905499198,0,18.0931,1.0000020222495771,0,0,0,Moderate Risk,1
680,2000,SD,2105.223065957999,3043.929606647201,72.77795147076748,-1.384273045958632,-1.368537706140127,-0.8513983620783389,22669.2,2.5,5.15,0.1007549176814263,-1.8765751688075196,-2.226715512784247,-0.9804848813290687,-1.1213493715507157,-1.1012446314297224,-0.5727290406099043,0,2.7712,-2.6258104364496067,2,2,2,Low Risk,0
681,2001,SD,2598.5788393238804,3900.0279693709,72.47761131018032,-1.2389025174477333,-1.24250149495978,-0.8534254074217765,23406.1,3.1,5.15,0.1106940625775094,-1.8462035080679968,-1.6597470423414966,-0.9804848813290687,-0.9284560155925244,-1.0547817790242016,-1.2612576806248847,0,3.2248,-2.3719067543059094,2,2,2,Low Risk,0
682,2002,SD,3241.7541643640952,4905.897871108656,88.87200336833241,-1.1043046994572585,-1.1101049046744913,-0.7533417954011606,26164.5,3.2,5.15,0.1184429357122181,-1.740430623489693,-1.573397616780948,-0.9804848813290687,-0.7792639293581357,-0.9686500404861584,-0.3332408179959976,0,3.0514,-2.465594738498298,2,2,2,Low Risk,0
683,2003,SD,3873.030878754113,5893.5158937267015,104.94953052718962,-0.996709180305839,-1.0035805725115168,-0.6715596172262531,27196.8,3.5,5.15,0.1242521889308904,-1.7036916170202268,-1.3261735450272143,-0.9804848813290687,-0.6680924750888863,-0.8732885578308208,0.0259915159248617,0,3.312,-2.3262359455651325,2,2,2,Low Risk,0
684,2004,SD,4480.9344804490165,6845.203635532896,120.407556633212,-0.9088916302632836,-0.9162882576691052,-0.6038832179455887,29030.5,3.7,5.15,0.1257599987538876,-1.6417432859987284,-1.1703521361959788,-0.9804848813290687,-0.6393314732455293,-0.820370338181989,0.2355437107120301,0,5.7906,-1.311017362211511,2,2,2,Low Risk,0
685,2005,SD,5088.688099054408,7796.312797149685,135.87485638168238,-0.8325664350452492,-0.8401335738050849,-0.5442949448563006,30535.0,3.8,5.15,0.1292029715290789,-1.5937715794270688,-1.0949108705404391,-0.9804848813290687,-0.5738019876569432,-0.7550298044086883,-0.2434327345157825,0,5.5267,-1.3996272696477066,2,2,2,Low Risk,0
686,2006,SD,8354.636131726249,11791.567770501752,214.43729934779248,-0.5898403359132656,-0.5432568222053114,-0.3188881764739869,31824.1,3.1,5.15,0.130404465712173,-1.5545120862549238,-1.6597470423414966,-0.9804848813290687,-0.5509811823862565,-0.7032678650192816,-0.5727290406099043,0,5.0775,-1.5590354676796154,2,2,2,Low Risk,0
687,2007,SD,8280.640295458066,12745.20369465036,223.1071717220192,-0.5442135709173807,-0.5485840084547416,-0.2992822496373226,34816.0,2.8,5.15,0.1299077970195408,-1.4692019935112337,-1.9320294523080863,-0.9804848813290687,-0.5604118100426289,-0.6713344384314358,-0.961897402357502,0,4.0574,-1.969785953867828,2,2,2,Low Risk,0
688,2008,SD,8311.42321969294,10846.425653681406,204.22138736378835,-0.638857074860631,-0.5463620926892969,-0.3430290980762372,36475.6,3.1,5.85,0.1304540972364739,-1.4249898754291157,-1.6597470423414966,-0.3920340144936973,-0.5500390184712448,-0.6122093353977862,0.145735627231815,0,7.3098,-0.8596808686051549,2,2,2,Low Risk,0
689,2009,SD,8616.20751271654,10985.300348266748,195.01452255103973,-0.6313930645809077,-0.5247964706432025,-0.365838262443078,36341.5,4.9,6.55,0.1358499356311186,-1.4284868617861015,-0.3555398019437017,0.139111162669855,-0.4478547993934033,-0.3258301495342833,0.445095905499198,0,6.6567,-1.0426654805241444,0,0,0,Moderate Risk,1
690,2010,SD,8982.523278518265,10858.970722786362,250.99822543614437,-0.6381789081292305,-0.4998644432409529,-0.2409940654550972,37709.2,5.0,7.25,0.1420042001259547,-1.393410922149334,-0.2953143882876203,0.6231281474495632,-0.3318987125409493,0.2323883021202895,0.1756716550585532,0,6.2598,-1.1616577942659565,0,0,0,Moderate Risk,1
691,2011,SD,9655.877020533271,10923.301919454374,1922.3177715062336,-0.6347135275285434,-0.4565784865657973,0.7689495634297053,41690.2,4.7,7.25,0.1427003359726268,-1.2981229031077754,-0.4791150740519675,0.6231281474495632,-0.3188217700304736,0.3837574017485961,0.5648400168061514,0,7.0872,-0.920381004639388,0,0,0,Moderate Risk,1
692,2012,SD,9600.882075126416,10424.546902567938,205.44714923021908,-0.6621319590151129,-0.4599987977616313,-0.3400698533876962,43550.7,4.3,7.25,0.1421399145358615,-1.2566704334580527,-0.7398356881704345,0.6231281474495632,-0.3293486859521508,0.4049096632093333,0.0559275437516004,0,5.4988,-1.4092038990907825,0,0,0,Moderate Risk,1
693,2013,SD,9801.829317828511,10110.501881567612,205.3177439551556,-0.6800775945427113,-0.447594837804987,-0.3403814339845205,44956.5,3.8,7.25,0.1402763333475797,-1.2265069410381657,-1.0949108705404391,0.6231281474495632,-0.3643912447946344,0.3816006705331614,-0.692473151916857,0,6.9467,-0.9595597467861136,0,0,0,Moderate Risk,1
694,2014,SD,9950.533627638291,12389.433800596244,207.788089402057,-0.5608232838017349,-0.4385783230607615,-0.3344668372196464,46369.9,3.4,7.25,0.1237562254969504,-1.197116649793702,-1.4067011532849951,0.6231281474495632,-0.6775612540831734,0.2781865118197395,0.0559275437516004,0,7.7952,-0.7327709600684278,0,0,0,Moderate Risk,1
695,2015,SD,9275.877128658578,12631.645634179802,197.2602944048067,-0.5494643052896845,-0.4806207321146588,-0.3601772715638764,47630.5,3.1,8.5,0.1286060225670618,-1.1716498500592,-1.6597470423414966,1.3932623278507124,-0.5851492804205387,0.2011615396738282,0.3852238498457216,0,8.3571,-0.5943288017116028,0,0,0,Moderate Risk,1
696,2016,SD,8122.195345276122,9989.840096572088,170.22364652586967,-0.6871212712714738,-0.5601528531412826,-0.4330316035203951,48731.3,3.0,8.55,0.1255382411969464,-1.1499566624869424,-1.7482287665437384,1.4219180448969044,-0.6435590124638956,0.1083055250544416,0.5648400168061514,0,8.4197,-0.5794229573997195,0,0,0,Moderate Risk,1
697,2000,TN,8185.023314888714,5404.043532374818,62.77486987376089,-1.0475730780263126,-0.5555387002074974,-0.923800737250008,182089.1,3.9,5.15,0.2360186397681933,0.1015926496983144,-1.021025206281863,-0.9804848813290687,1.365747572174911,-0.4301835748203412,0.2654797385387683,0,6.9306,-0.9640934344059068,2,2,2,Low Risk,0
698,2001,TN,8961.949395117783,8604.269779329412,62.10347832271363,-0.7747170514840995,-0.5012375595624611,-0.9290598632016336,185855.0,4.6,5.15,0.2532918526483931,0.1210287763786198,-0.5425384600413543,-0.9804848813290687,1.6635603129160188,-0.3476220556283826,0.445095905499198,0,7.3427,-0.8508476446885284,2,2,2,Low Risk,0
699,2002,TN,11580.861823787018,10825.480579607924,92.03287555137943,-0.6399910824386676,-0.3477200690125784,-0.7361648455955808,195331.6,5.2,5.15,0.2498115052697433,0.1682472689415864,-0.1778177058670819,-0.9804848813290687,1.6038861496857948,-0.0702524238981484,0.6546481002863664,0,8.4571,-0.5705647465196894,2,2,2,Low Risk,0
