state,year,sex,age_group,age_group_detail,race,death_rate,death_rate_log,us_crude_rate,us_age_adjusted_rate,deaths,population,hydro_gms,oxy_gms,fent_gms,state_name,state_abbr,poverty_rate,unempl_rate,gsp,min_wage,snap_rate,medicaid_rate,gov_dem
ME,2014,Both Sexes,All Ages,All Ages,All Races,16.8385,1.2513583327132414,14.7574,14.6831,216,1330089,8607.714518768369,25857.33686328772,185.99227073451476,Maine,ME,14.6,5.6,55826.7,7.5,0.1732685062077559,0.2212943428587319,0
ME,2015,Both Sexes,All Ages,All Ages,All Races,21.1572,1.3455148778352524,16.304,16.2923,269,1329328,7625.9440255593045,24908.725225460006,179.91729706310255,Maine,ME,12.3,4.4,57559.8,7.5,0.1525142127833213,0.2095580540586119,0
ME,2016,Both Sexes,All Ages,All Ages,All Races,28.7144,1.4729669653086843,19.6925,19.7851,353,1331479,6319.5005956347795,21284.134760299257,157.68533447181665,Maine,ME,12.7,3.8,59754.2,7.5,0.1421487143933413,0.200457141311949,0
MD,2000,Both Sexes,All Ages,All Ages,All Races,11.278,1.0891276290442786,6.1882,6.1749,623,5296486,2546.7472207044443,8868.287389034918,64.06492908694558,Maryland,MD,7.4,3.6,192019.8,5.15,0.0412688000114478,0.1034551840564379,1
MD,2001,Both Sexes,All Ages,All Ages,All Races,11.4825,1.0963015747271474,6.8057,6.7922,639,5374691,2209.0442036574755,10863.06375566521,63.13274567784455,Maryland,MD,7.2,4.0,205567.2,5.15,0.0387791595833137,0.1099231565126255,1
MD,2002,Both Sexes,All Ages,All Ages,All Races,12.8842,1.142520860996982,8.1766,8.1957,723,5440389,2690.515237053821,11997.086099909398,83.20034651933898,Maryland,MD,7.4,4.4,218326.8,5.15,0.0419692415376915,0.1150195326106276,1
MD,2003,Both Sexes,All Ages,All Ages,All Races,13.775,1.169527489553293,8.8881,8.8765,779,5496269,3166.142159344821,13127.454187558871,102.97267109742992,Maryland,MD,8.6,4.4,228734.3,5.15,0.0459027751370975,0.1230796745938017,0
MD,2004,Both Sexes,All Ages,All Ages,All Races,11.8514,1.1089504412202922,9.366,9.3831,676,5546935,3635.6093049585043,14248.449594235377,122.46199928428945,Maryland,MD,9.8,4.3,246682.0,5.15,0.0493735729731824,0.1251631756997333,0
MD,2005,Both Sexes,All Ages,All Ages,All Races,11.4484,1.0951135348996084,10.0884,10.0699,656,5592379,4100.40306638731,15363.48448486771,141.73073749114644,Maryland,MD,9.7,4.1,266065.2,5.15,0.051667277915177,0.1271922021021822,0
MD,2006,Both Sexes,All Ages,All Ages,All Races,13.1655,1.1512319084299527,11.5373,11.4883,762,5627367,30573.929601435735,86686.23513693923,263.17652744795214,Maryland,MD,8.4,3.9,279423.6,5.15,0.0542696077934849,0.123087582523052,0
MD,2007,Both Sexes,All Ages,All Ages,All Races,13.2276,1.1531316467699473,11.9543,11.8775,769,5653408,31962.63152624272,40658.25033267525,288.63101424648636,Maryland,MD,8.8,3.5,287759.7,6.15,0.0562183023054412,0.121152763076714,1
MD,2008,Both Sexes,All Ages,All Ages,All Races,11.751,1.105544245746573,11.9864,11.8947,693,5684965,34021.486146286195,37779.45674629163,289.4399378751144,Maryland,MD,8.7,4.2,296325.5,6.15,0.0633222895831372,0.1260653319765381,1
MD,2009,Both Sexes,All Ages,All Ages,All Races,12.464,1.1291741029677675,12.0624,11.9388,743,5730388,1969763.1667600106,42842.22265801007,301.24579698074547,Maryland,MD,9.6,7.0,302388.8,6.55,0.0792609505673961,0.142492271029466,1
MD,2010,Both Sexes,All Ages,All Ages,All Races,10.9617,1.07779290608659,12.4144,12.2966,650,5773552,26103.772134587372,50866.71286738034,370.26093161674135,Maryland,MD,10.8,7.7,316316.9,7.25,0.0968876135952368,0.1567271788130037,1
MD,2011,Both Sexes,All Ages,All Ages,All Races,11.7444,1.1053193939188246,13.2674,13.1852,707,5828289,30591.264112399764,55732.761577883895,309.55524283660264,Maryland,MD,9.3,7.2,327726.7,7.25,0.1143500748961497,0.1684345651510878,1
MD,2012,Both Sexes,All Ages,All Ages,All Races,13.6917,1.1670720516039133,13.2208,13.1422,831,5884563,27914.647533373067,32361.07084445951,208.50315835565019,Maryland,MD,9.9,7.0,334555.5,7.25,0.1216884899283029,0.1760916270992044,1
MD,2013,Both Sexes,All Ages,All Ages,All Races,14.5914,1.1928851135837228,13.9127,13.8005,892,5928814,27550.262119572988,26632.02980588087,190.34695498244673,Maryland,MD,10.3,6.6,340706.2,7.25,0.1301698933074553,0.1580230105814639,1
MD,2014,Both Sexes,All Ages,All Ages,All Races,17.3942,1.264680904255173,14.7574,14.6831,1070,5976407,16637.87129679834,25806.608427988536,158.00084687087073,Maryland,MD,9.8,5.8,353248.7,7.25,0.1322074173746656,0.1947560658105381,1
MD,2015,Both Sexes,All Ages,All Ages,All Races,20.8723,1.339894454038444,16.304,16.2923,1285,6006401,3045.4555608746905,24800.00337853367,208.0022835316024,Maryland,MD,9.6,5.1,370768.3,8.25,0.1304864243825391,0.1880012269524566,0
MD,2016,Both Sexes,All Ages,All Ages,All Races,33.2231,1.5343193462897144,19.6925,19.7851,2044,6016447,3586.022021633748,28872.527630206874,146.89030901814644,Maryland,MD,7.1,4.5,387620.2,8.75,0.1239884977036884,0.1895481885615683,0
MA,2000,Both Sexes,All Ages,All Ages,All Races,7.1116,0.909106526545981,6.1882,6.1749,463,6349097,2309.9784111031854,8838.637998442928,73.45958015761927,Massachusetts,MA,9.8,2.7,289653.4,6.0,0.0364447743662106,0.1454434639018635,0
MA,2001,Both Sexes,All Ages,All Ages,All Races,10.4866,1.0601914978134603,6.8057,6.7922,689,6397634,2164.7929531448654,10639.16332194058,72.90226355555819,Massachusetts,MA,8.9,3.7,297918.4,6.75,0.0342662615585699,0.1501903672513932,0
MA,2002,Both Sexes,All Ages,All Ages,All Races,10.7226,1.0690239461891298,8.1766,8.1957,705,6417206,2443.3392819242517,11732.365222497141,84.4723934372685,Massachusetts,MA,10.0,5.3,303990.3,6.75,0.0377955764549244,0.1561332143615149,0
MA,2003,Both Sexes,All Ages,All Ages,All Races,12.6322,1.134565949067227,8.8881,8.8765,823,6422565,2726.211412418559,12847.287026289341,96.18454620544907,Massachusetts,MA,10.3,5.7,315958.1,6.75,0.0454958416146819,0.1462664838736548,0
MA,2004,Both Sexes,All Ages,All Ages,All Races,10.2832,1.0524322862832092,9.366,9.3831,669,6412281,3015.9514999420644,13994.40659259942,108.14034038745339,Massachusetts,MA,9.2,5.1,330936.7,6.75,0.0522339866265998,0.1502705511502069,0
MA,2005,Both Sexes,All Ages,All Ages,All Races,11.9783,1.1132178088764195,10.0884,10.0699,780,6403290,3305.954751385616,15142.153330553512,120.11028705556052,Massachusetts,MA,10.1,4.8,346084.7,6.75,0.0574895092991259,0.1584476105252144,0
MA,2006,Both Sexes,All Ages,All Ages,All Races,14.6903,1.1956312474173385,11.5373,11.4883,970,6410084,5991.500748149057,41377.29444615563,362.3435934743289,Massachusetts,MA,12.0,4.9,361657.3,6.75,0.0673186186015659,0.1630909984954955,0
MA,2007,Both Sexes,All Ages,All Ages,All Races,14.0026,1.1761665302425637,11.9543,11.8775,922,6431559,6342.995217373097,50402.584093909405,369.2919978358436,Massachusetts,MA,11.2,4.6,380288.4,7.5,0.0709302363548247,0.1889370835282705,1
MA,2008,Both Sexes,All Ages,All Ages,All Races,11.9004,1.1106031765860334,11.9864,11.8947,786,6468967,6657.7856257512985,50190.93854636244,369.8581664432204,Massachusetts,MA,11.3,5.5,388099.9,8.0,0.0781858989232747,0.2043194840845532,1
MA,2009,Both Sexes,All Ages,All Ages,All Races,12.2356,1.1217436336451332,12.0624,11.9388,816,6517613,7088.064039147246,53550.27058623644,379.3034871460917,Massachusetts,MA,10.8,8.1,391272.9,8.0,0.0962946096983665,0.2110777365885332,1
MA,2010,Both Sexes,All Ages,All Ages,All Races,11.0093,1.079517693914385,12.4144,12.2966,738,6547629,6537.259874361132,54900.395243234256,446.52551233066197,Massachusetts,MA,10.6,8.3,410187.5,8.0,0.1140855887487441,0.1320070779511223,1
MA,2011,Both Sexes,All Ages,All Ages,All Races,12.7263,1.1375534865348929,13.2674,13.1852,857,6587536,6984.379882698448,56560.547390537264,444.3348863892357,Massachusetts,MA,10.6,7.3,426013.2,8.0,0.1230242366354213,0.1887252341128855,1
MA,2012,Both Sexes,All Ages,All Ages,All Races,12.7309,1.1376990042596025,13.2208,13.1422,859,6646144,6636.645619849193,57381.482091392885,432.5679124268147,Massachusetts,MA,11.3,6.7,444478.2,8.0,0.1293062589627353,0.2004199306469078,1
MA,2013,Both Sexes,All Ages,All Ages,All Races,15.9971,1.2303748295292294,13.9127,13.8005,1081,6692824,6241.091697814286,62789.075422583985,368.7435302500111,Massachusetts,MA,11.9,6.7,455653.3,8.0,0.1322176401226517,0.2034485198445179,1
MA,2014,Both Sexes,All Ages,All Ages,All Races,19.0436,1.3019757271613317,14.7574,14.6831,1289,6745408,8689.744395365204,59332.45937428597,746.8179394236049,Massachusetts,MA,13.6,5.7,473052.0,8.0,0.1276746385559628,0.2659253931478385,1
MA,2015,Both Sexes,All Ages,All Ages,All Races,25.6654,1.4259481027944367,16.304,16.2923,1724,6794422,9328.268694356593,56577.18808983454,337.97106498908954,Massachusetts,MA,11.5,4.8,503178.5,9.0,0.1156537701266428,0.2761071603720099,0
MA,2016,Both Sexes,All Ages,All Ages,All Races,32.9897,1.531347331428616,19.6925,19.7851,2227,6811779,7705.978513727355,47223.42095542848,267.697240764373,Massachusetts,MA,9.6,3.9,519143.5,10.0,0.1141906158735965,0.2666154034639739,0
MI,2000,Both Sexes,All Ages,All Ages,All Races,5.634,0.8217754671834635,6.1882,6.1749,561,9938444,5323.77140727462,4326.958324663297,80.3714344016025,Michigan,MI,9.9,3.6,351641.3,5.15,0.0605737280770061,0.1071145295881918,0
MI,2001,Both Sexes,All Ages,All Ages,All Races,6.1798,0.8561123467344818,6.8057,6.7922,621,9991120,5996.067007502663,5437.680860604216,79.94769355187407,Michigan,MI,9.4,5.2,348642.7,5.15,0.0641838952990255,0.1142286350279047,0
MI,2002,Both Sexes,All Ages,All Ages,All Races,7.483,0.928549467001664,8.1766,8.1957,751,10015710,6926.467070232664,5781.308689049504,98.47317364420496,Michigan,MI,11.6,6.3,362311.0,5.15,0.0748860540091516,0.1225038464572157,0
MI,2003,Both Sexes,All Ages,All Ages,All Races,7.6001,0.934503501150044,8.8881,8.8765,761,10041152,7851.643516600486,6122.733775965148,116.89799138584897,Michigan,MI,11.4,7.2,372965.9,5.15,0.0834196116142848,0.1292475206032136,1
MI,2004,Both Sexes,All Ages,All Ages,All Races,8.6566,0.9848242422377684,9.366,9.3831,867,10055315,8781.983110424686,6469.681929407482,135.3813629906174,Michigan,MI,13.3,7.0,381443.4,5.15,0.0938521567946901,0.143352247045468,1
MI,2005,Both Sexes,All Ages,All Ages,All Races,9.7723,1.0323084396643094,10.0884,10.0699,985,10051137,9727.423574069282,6828.091090590049,154.09341251641482,Michigan,MI,12.0,6.8,394141.2,5.15,0.1042264173694976,0.1474780415389821,1
MI,2006,Both Sexes,All Ages,All Ages,All Races,11.7143,1.10429245460171,11.5373,11.4883,1176,10036081,20293.73304899493,14847.004710866951,384.9655518908526,Michigan,MI,13.3,7.0,395685.3,6.95,0.1129716868566525,0.1525098292849569,1
MI,2007,Both Sexes,All Ages,All Ages,All Races,12.2128,1.120994861194608,11.9543,11.8775,1236,10001284,22299.065284812823,18407.97713903357,954.1260929302576,Michigan,MI,10.8,7.0,403717.4,6.95,0.1204254373738412,0.1588777001033067,1
MI,2008,Both Sexes,All Ages,All Ages,All Races,12.3849,1.12661513087518,11.9864,11.8947,1239,9946889,25929.735569564964,21230.26188497437,57838.23689056257,Michigan,MI,13.0,8.0,385990.3,7.15,0.1263081351365235,0.1661030901219466,1
MI,2009,Both Sexes,All Ages,All Ages,All Races,14.465,1.1893499243391978,12.0624,11.9388,1429,9901591,32800.21820419692,31547.14149526589,100231.52210261134,Michigan,MI,14.0,13.7,365552.7,7.4,0.1464685826752488,0.1783728493733986,1
MI,2010,Both Sexes,All Ages,All Ages,All Races,13.9494,1.1746237624318032,12.4144,12.2966,1394,9883640,31268.69382205494,40120.31077285073,7502.95190083023,Michigan,MI,15.5,12.6,386629.8,7.4,0.1798396559456786,0.1903136519223974,1
MI,2011,Both Sexes,All Ages,All Ages,All Races,14.2616,1.1836000666952196,13.2674,13.1852,1386,9876187,32040.649765682676,35773.265462994146,103858.68624078734,Michigan,MI,15.0,10.4,401069.1,7.4,0.1951424409344601,0.1962277023058743,0
MI,2012,Both Sexes,All Ages,All Ages,All Races,13.5226,1.1620443756319068,13.2208,13.1422,1308,9883360,38657.31769899907,45835.10413425918,1575.7066269197016,Michigan,MI,13.7,9.1,418742.3,7.4,0.1847385533909021,0.183971438227893,0
MI,2013,Both Sexes,All Ages,All Ages,All Races,15.8693,1.227097061697324,13.9127,13.8005,1553,9895622,44137.019039610095,65938.10063372496,1360.1148275821774,Michigan,MI,14.5,8.8,433755.8,7.4,0.1791217617053857,0.1914934482927328,0
MI,2014,Both Sexes,All Ages,All Ages,All Races,18.0371,1.2796007912164409,14.7574,14.6831,1762,9909877,47111.91873923614,68620.8658738536,648.8884865494698,Michigan,MI,14.8,7.2,448572.1,8.15,0.169128570749522,0.2144106334759605,0
MI,2015,Both Sexes,All Ages,All Ages,All Races,20.3541,1.329481272167882,16.304,16.2923,1980,9922576,53701.46198135825,56400.25323665868,944.1379780918281,Michigan,MI,12.8,5.4,473149.5,8.15,0.1582148031130575,0.2271500944197452,0
MI,2016,Both Sexes,All Ages,All Ages,All Races,24.3772,1.404443702406753,19.6925,19.7851,2347,9928300,58233.19514570051,47334.82512854097,481.0679961076921,Michigan,MI,11.1,5.0,488962.6,8.5,0.1480934109208406,0.233271035400883,0
MN,2000,Both Sexes,All Ages,All Ages,All Races,2.5994,0.5562301123210986,6.1882,6.1749,130,4919479,1674.9147623152778,3503.053677025555,59.02860851728404,Minnesota,MN,5.7,3.2,190894.1,5.15,0.0397369758793212,0.0941554519414669,0
MN,2001,Both Sexes,All Ages,All Ages,All Races,3.6685,0.6691773631428735,6.8057,6.7922,185,4982796,1998.4641153280206,4602.799713253363,58.27852474795276,Minnesota,MN,7.4,3.8,195282.3,5.15,0.0396819376109316,0.1019989580147371,0
MN,2002,Both Sexes,All Ages,All Ages,All Races,3.948,0.6944296909570831,8.1766,8.1957,201,5018935,2377.5213765470166,5336.33245897785,71.30118242216726,Minnesota,MN,6.5,4.5,202853.9,5.15,0.0432282944489219,0.1035040302374906,0
MN,2003,Both Sexes,All Ages,All Ages,All Races,4.8103,0.7641985566555562,8.8881,8.8765,246,5053572,2751.9765227447037,6061.178014283758,84.16264772719178,Minnesota,MN,7.4,4.9,214847.2,5.15,0.0464287438667144,0.1110679733068016,0
MN,2004,Both Sexes,All Ages,All Ages,All Races,4.8394,0.7663682255240695,9.366,9.3831,250,5087713,3121.637904889682,6776.815683195967,96.85845093856513,Minnesota,MN,7.0,4.7,230245.2,5.15,0.0486397326264276,0.1127372947334096,0
MN,2005,Both Sexes,All Ages,All Ages,All Races,5.45,0.8095597146352678,10.0884,10.0699,282,5119598,3487.9074489832988,7486.2102454138,109.43320159121869,Minnesota,MN,8.1,4.1,243069.9,6.15,0.0507729317809718,0.1142394383309002,0
MN,2006,Both Sexes,All Ages,All Ages,All Races,5.9236,0.8403319692537896,11.5373,11.4883,311,5163555,8249.088063461993,14555.433196441947,717.4818331887817,Minnesota,MN,8.2,4.0,250156.6,6.15,0.051124854872273,0.1133374196653274,0
MN,2007,Both Sexes,All Ages,All Ages,All Races,6.4215,0.8704916917864653,11.9543,11.8775,341,5207203,7534.9317110083275,15661.298404847035,290.9915041031049,Minnesota,MN,9.3,4.6,259296.2,6.15,0.0530830082867904,0.1150521690819428,0
MN,2008,Both Sexes,All Ages,All Ages,All Races,7.2159,0.914655144596952,11.9864,11.8947,384,5247018,8337.954676268197,16647.479146817735,280.133966086642,Minnesota,MN,9.9,5.4,264866.4,6.15,0.0560161981529318,0.1181423429460314,0
MN,2009,Both Sexes,All Ages,All Ages,All Races,7.8785,0.9483395990275348,12.0624,11.9388,419,5281203,27129.828567883873,18071.107386092182,333.62508329585137,Minnesota,MN,11.1,7.8,260513.1,6.15,0.0653207233276206,0.1304937530331631,0
MN,2010,Both Sexes,All Ages,All Ages,All Races,7.3476,0.9215616303844566,12.4144,12.2966,397,5303925,11686.012024516429,18283.15998919619,467.1689655703088,Minnesota,MN,10.5,7.4,272636.0,6.15,0.0810318089759261,0.1395321030920225,0
MN,2011,Both Sexes,All Ages,All Ages,All Races,9.3536,1.0150913824781322,13.2674,13.1852,511,5344861,9512.063458448385,19790.59933001893,249.1191607419351,Minnesota,MN,10.0,6.5,285408.1,6.15,0.0946325229235357,0.16035354834317,1
MN,2012,Both Sexes,All Ages,All Ages,All Races,8.9059,0.995893939468424,13.2208,13.1422,482,5379139,13618.957604772566,21014.026072494093,235.7830435662473,Minnesota,MN,10.0,5.6,296272.5,6.15,0.100224030738139,0.1658635323193301,1
MN,2013,Both Sexes,All Ages,All Ages,All Races,9.6018,1.0253796071234147,13.9127,13.8005,523,5420380,328010.46009423834,23302.420209177275,626.1870037201267,Minnesota,MN,12.0,5.0,308784.5,6.15,0.102139185041634,0.1673908774745408,1
MN,2014,Both Sexes,All Ages,All Ages,All Races,9.598,1.025223915178311,14.7574,14.6831,517,5457173,10466.243221582146,23963.565210471155,619.1365738639586,Minnesota,MN,8.3,4.2,322690.2,8.0,0.097915110017668,0.1889110394474195,1
MN,2015,Both Sexes,All Ages,All Ages,All Races,10.647,1.066214075471244,16.304,16.2923,581,5489594,10644.567982873945,25352.67667560252,1585.7402309865538,Minnesota,MN,7.8,3.7,333065.8,9.0,0.090481625554174,0.2142076149865597,1
MN,2016,Both Sexes,All Ages,All Ages,All Races,12.4677,1.1292934336890477,19.6925,19.7851,672,5519952,8446.312102235745,21929.919876678956,2615.9412513003917,Minnesota,MN,8.7,3.9,341696.3,9.5,0.0866929555308013,0.2064607738472035,1
MS,2000,Both Sexes,All Ages,All Ages,All Races,4.1702,0.7135073433292168,6.1882,6.1749,114,2844658,6193.80466825889,4738.947529017548,48.436051012107605,Mississippi,MS,14.9,5.4,65600.1,5.15,0.0968475466348447,0.1682825127363076,1
MS,2001,Both Sexes,All Ages,All Ages,All Races,6.1572,0.8547431532601601,6.8057,6.7922,169,2852994,6821.492088661946,6083.335962150639,48.294528484812794,Mississippi,MS,19.3,5.5,67136.5,5.15,0.1043833250262706,0.1964227755123214,1
MS,2002,Both Sexes,All Ages,All Ages,All Races,6.6338,0.8827407775630157,8.1766,8.1957,183,2858681,8163.52768986816,6143.085744789291,71.45716853332009,Mississippi,MS,18.4,6.6,69042.5,5.15,0.1136370235083942,0.2036764507827211,1
MS,2003,Both Sexes,All Ages,All Ages,All Races,7.4835,0.928575064177394,8.8881,8.8765,207,2868312,9487.171200343619,6194.069543341171,94.39785490560301,Mississippi,MS,16.0,6.3,73587.2,5.15,0.1240391561308532,0.2100008646200274,1
MS,2004,Both Sexes,All Ages,All Ages,All Races,8.1736,0.9625397994999044,9.366,9.3831,224,2889010,10760.576287378723,6220.790339943441,116.73609644826428,Mississippi,MS,18.6,6.2,77297.6,5.15,0.1304474543182612,0.2273446613199677,0
MS,2005,Both Sexes,All Ages,All Ages,All Races,8.8104,0.9916867152546897,10.0884,10.0699,248,2905943,12031.432825764305,6255.224896014822,138.9363108636336,Mississippi,MS,20.1,7.5,81224.5,5.15,0.1496787789712324,0.2312220163988075,0
MS,2006,Both Sexes,All Ages,All Ages,All Races,12.082,1.1166741447959465,11.5373,11.4883,339,2904978,28775.00887760444,12196.092431116864,297.34407274929447,Mississippi,MS,20.6,6.5,86064.5,5.15,0.1541182067471767,0.2151038665353059,0
MS,2007,Both Sexes,All Ages,All Ages,All Races,10.9502,1.0773751737502264,11.9543,11.8775,314,2928350,30655.099631272285,16123.90484832445,324.3709344699575,Mississippi,MS,22.6,6.1,91219.5,5.15,0.1455140266703092,0.2026851298512814,0
MS,2008,Both Sexes,All Ages,All Ages,All Races,10.5094,1.0610526838833865,11.9864,11.8947,303,2947806,30874.70307359141,58788.82031926932,517.9105675301223,Mississippi,MS,18.1,6.6,96921.1,6.55,0.1516996030267935,0.20633345613653,0
MS,2009,Both Sexes,All Ages,All Ages,All Races,11.1678,1.085212062681183,12.0624,11.9388,323,2958774,24794.29078365773,15284.529975413057,288.7352239420449,Mississippi,MS,23.1,9.5,93502.9,6.55,0.1709897410211121,0.2095219168479917,0
MS,2010,Both Sexes,All Ages,All Ages,All Races,11.3863,1.0929415945470182,12.4144,12.2966,334,2967297,27045.30636582351,16280.322884514897,319.893730174263,Mississippi,MS,22.7,10.4,95265.4,7.25,0.19379387237641,0.2118996225612243,0
MS,2011,Both Sexes,All Ages,All Ages,All Races,10.7045,1.0683528659712165,13.2674,13.1852,302,2978512,34063.50215072046,22955.865645394108,334.407777924749,Mississippi,MS,17.4,10.0,96408.1,7.25,0.2090138384432834,0.2178216159834506,0
MS,2012,Both Sexes,All Ages,All Ages,All Races,10.6593,1.0666724770728155,13.2208,13.1422,310,2984926,66235.48903528444,128143.45953875952,813.4783246027205,Mississippi,MS,22.0,9.0,99616.3,7.25,0.2211504496255801,0.2190677977462417,0
MS,2013,Both Sexes,All Ages,All Ages,All Races,10.8336,1.07311688514306,13.9127,13.8005,316,2991207,398505.16021370044,874746.8964773191,3378.5937936269543,Mississippi,MS,22.5,8.5,101474.2,7.25,0.2237166234205984,0.2168536870911908,0
MS,2014,Both Sexes,All Ages,All Ages,All Races,11.6481,1.102025290611416,14.7574,14.6831,336,2994079,511644.9288516466,948571.4558706225,4937.771147651716,Mississippi,MS,22.1,7.5,103519.8,7.25,0.2196549168892628,0.2304498827608254,0
