state_name,state,state_fips,year,Population,Employment,Unemployment ,Unemployment rate,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Gross State Product,Number of low income uninsured children,Percent Low Income Unisured Children,Personal income,Workers' compensation,AFDC/TANF Recipients,AFDC/TANF Caseloads,Food Stamp/SNAP Recipients,Food Stamp/SNAP Caseloads,AFDC/TANF Benefit for 2-Person family,AFDC/TANF Benefit for 3-person family,AFDC/TANF benefit for 4-person family,FS/SNAP Benefit for 1-person family,FS/SNAP Benefit for 2-person family,FS/SNAP Benefit for 3-person family,FS/SNAP Benefit for 4-person family,AFDC/TANF_FS 2-Person Benefit,AFDC/TANF_FS 3-Person Benefit,AFDC/TANF_FS 4-Person Benefit,Child-only AFDC/TANF cases,SSI-Federal,SSI-State,Total SSI,SSI_FS Benefit,Number of Poor (thousands),Poverty Rate,Governor is Democrat (1=Yes),Number in Lower House Democrat,Number in Lower House Republican,Fraction of State House that is Democrat,Number in Upper House Democrat,Number in Upper House Republican,Fraction of State Senate that is Democrat,EITC Phase-In Rate No Dependents,EITC Phase-In Rate 1 Dependent,EITC Phase-In Rate 2 Dependents,EITC Phase-In Rate 3 Dependents,EITC Maximum Credit No Dependents,EITC Maximum Credit 1 Dependent,EITC Maximum Credit 2 Dependents,EITC Maximum Credit 3 Dependents,EITC Phase-Out Rate No Dependents,EITC Phase-Out Rate 1 Dependent,EITC Phase-Out Rate 2 Dependents,EITC Phase-Out Rate 3 Dependents,State EITC Rate,Wisconsin EITC Rate 2 Dependents,Wisconsin EITC Rate 3 Dependents,Refundable State EITC (1=Yes),Federal Minimum Wage,State Minimum Wage,SSI recipients,SSI recipients--Aged,SSI recipients--Blind,SSI recipients--Disabled,Medicaid beneficiaries,WIC participation,NSLP Free Participation,NSLP Reduced Participation,NSLP Total Participation,SBP Free Participation,SBP Reduced Participation,SBP Total Participation,Fraction of the Year ACA Expansion
KY,18,21,1988,3679999,1581966,130362,7.6,,,,61851.0,,,50573300.0,90586,155201.0,58340.0,471924.3,166552.8,179.0,207.0,259.0,87,159,228,290,338.0,435.0,549.0,9559.0,354,0.0,354.0,415.0,634,17.6,1,73.0,26.0,0.7373737373737373,29.0,9.0,0.7631578947368421,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
LA,19,22,1988,4288863,1712758,208138,10.8,,,,83196.0,,,56881200.0,27259,272442.0,90847.0,727212.4,238370.3,138.0,190.0,234.0,87,159,228,290,297.0,418.0,524.0,9327.0,354,0.0,354.0,415.0,968,22.8,1,81.0,22.0,0.7864077669902912,34.0,5.0,0.8717948717948718,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
ME,20,23,1988,1203840,576895,21764,3.6,,,,21371.0,,,19277200.0,6841,51396.0,18002.0,85754.91,37167.0,310.0,416.0,522.0,87,159,228,290,456.0,599.0,735.0,808.0,354,10.0,364.0,422.0,159,13.2,0,86.0,65.0,0.5695364238410596,20.0,15.0,0.5714285714285714,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.65,,,,,,,,,,,,,0.0
MD,21,24,1988,4657904,2364139,104984,4.3,,,,101280.0,,,96739700.0,189262,175424.0,63334.0,243256.8,101859.4,280.0,359.0,432.0,87,159,228,290,435.0,559.0,672.0,5254.0,354,0.0,354.0,415.0,457,9.8,1,124.0,17.0,0.8794326241134752,40.0,7.0,0.851063829787234,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.5,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MA,22,25,1988,5979982,3038826,102605,3.3,,,,151625.0,,,127722900.0,38693,234772.0,86708.0,301566.0,129752.3,422.0,510.0,595.0,87,159,228,290,534.0,665.0,786.0,4902.0,354,129.0,483.0,505.0,497,8.5,1,127.0,33.0,0.79375,32.0,8.0,0.8,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.75,,,,,,,,,,,,,0.0
MI,23,26,1988,9217998,4211759,341130,7.5,,,,180621.0,,,157523200.0,67532,646087.0,213163.0,873414.2,358944.5,444.0,528.0,629.0,87,159,228,290,550.0,677.0,810.0,3646.0,354,30.0,384.0,436.0,1112,12.1,1,64.0,46.0,0.5818181818181818,18.0,20.0,0.47368421052631576,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MN,24,27,1988,4296166,2208614,98743,4.3,,,,91896.0,,,75424900.0,111265,163483.0,54696.0,236169.7,94058.84,437.0,532.0,621.0,87,159,228,290,545.0,680.0,805.0,1828.0,354,35.0,389.0,439.0,514,11.6,1,83.0,51.0,0.6194029850746269,45.0,21.0,0.6818181818181818,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.55,,,,,,,,,,,,,0.0
MS,25,28,1988,2580352,1049127,96632,8.4,,,,35534.0,,,30302600.0,14798,179730.0,59682.0,494146.8,167599.2,96.0,120.0,144.0,87,159,228,290,255.0,348.0,434.0,6822.0,354,0.0,354.0,415.0,704,27.2,1,115.0,7.0,0.9426229508196722,45.0,7.0,0.8653846153846154,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MO,26,29,1988,5081736,2436775,147749,5.7,,,,95760.0,,,82131500.0,26014,203649.0,67778.0,389246.1,144501.1,226.0,282.0,330.0,87,159,228,290,385.0,505.0,601.0,5849.0,354,0.0,354.0,415.0,662,12.7,0,111.0,52.0,0.6809815950920245,21.0,13.0,0.6176470588235294,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MT,27,30,1988,800202,377736,26893,6.6,,,,11703.0,,,10687900.0,108728,28383.0,9544.0,58145.42,21511.83,286.0,359.0,433.0,87,159,228,290,439.0,559.0,673.0,319.0,354,0.0,354.0,415.0,116,14.6,1,49.0,51.0,0.49,25.0,25.0,0.5,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NE,28,31,1988,1571477,784348,29166,3.6,,,,29262.0,,,25727200.0,4245,42685.0,14677.0,96083.16,36470.83,280.0,350.0,420.0,87,159,228,290,435.0,553.0,664.0,1923.0,354,43.0,397.0,445.0,164,10.3,0,,,,,,,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NV,29,32,1988,1075022,551728,30295,5.2,,,,24987.0,,,19842900.0,224840,17294.0,6234.0,36600.83,16875.5,266.0,325.0,384.0,87,159,228,290,425.0,535.0,639.0,1113.0,354,36.0,390.0,440.0,93,8.6,1,29.0,13.0,0.6904761904761905,9.0,12.0,0.42857142857142855,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NH,30,33,1988,1082577,585505,14458,2.4,,,,22937.0,,,21322200.0,5531,11212.0,4312.0,18490.58,8799.333,424.0,486.0,541.0,87,159,228,290,536.0,648.0,749.0,485.0,354,27.0,381.0,434.0,73,6.7,0,132.0,268.0,0.33,8.0,16.0,0.3333333333333333,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.55,,,,,,,,,,,,,0.0
NJ,31,34,1988,7712333,3822310,151724,3.8,,,,194709.0,,,170597700.0,100691,313172.0,107063.0,356578.3,136110.3,322.0,424.0,488.0,87,159,228,290,464.0,605.0,711.0,11930.0,354,31.0,385.0,436.0,475,6.2,0,30.0,49.0,0.379746835443038,24.0,16.0,0.6,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NM,32,35,1988,1490337,634340,51272,7.5,,,,23457.0,,,20401900.0,17949,59002.0,20753.0,151046.1,48976.67,210.0,264.0,317.0,87,159,228,290,369.0,492.0,592.0,1567.0,354,0.0,354.0,415.0,343,23.0,0,47.0,23.0,0.6714285714285714,21.0,21.0,0.5,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NY,33,36,1988,17941309,8181123,365353,4.3,,,,456557.0,,,373665400.0,585420,1010780.0,340890.0,1544785.0,669469.7,439.0,539.0,638.0,87,159,228,290,546.0,685.0,816.0,16486.0,354,72.0,426.0,465.0,2369,13.4,1,92.0,52.0,0.6388888888888888,25.0,36.0,0.4098360655737705,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NC,34,37,1988,6480594,3199310,121066,3.6,,,,124303.0,,,100589500.0,25976,182842.0,70586.0,398290.3,153729.9,231.0,266.0,291.0,87,159,228,290,390.0,494.0,574.0,10695.0,354,0.0,354.0,415.0,796,12.6,0,84.0,36.0,0.7,40.0,10.0,0.8,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
ND,35,38,1988,655331,315478,15505,4.7,,,,9748.0,,,8466600.0,71125,14471.0,5219.0,37094.17,13404.25,301.0,371.0,454.0,87,159,228,290,450.0,568.0,688.0,131.0,354,0.0,354.0,415.0,76,11.6,1,45.0,61.0,0.42452830188679247,27.0,26.0,0.5094339622641509,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
OH,36,39,1988,10798552,4996315,321241,6.0,,,,205308.0,,,178267500.0,1328735,647730.0,225541.0,1067872.0,440357.3,253.0,309.0,382.0,87,159,228,290,412.0,524.0,637.0,14658.0,354,0.0,354.0,415.0,1356,12.4,1,60.0,39.0,0.6060606060606061,15.0,18.0,0.45454545454545453,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.3,,,,,,,,,,,,,0.0
OK,37,40,1988,3167057,1429172,98180,6.4,,,,52667.0,,,45620300.0,133362,101979.0,35454.0,278769.3,106796.6,240.0,310.0,384.0,87,159,228,290,399.0,525.0,639.0,2577.0,354,64.0,418.0,459.0,543,17.3,0,70.0,31.0,0.693069306930693,30.0,17.0,0.6382978723404256,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
OR,38,41,1988,2741297,1348376,82476,5.8,,,,49138.0,,,43775800.0,108311,83794.0,30684.0,210827.5,89617.16,352.0,412.0,501.0,87,159,228,290,485.0,596.0,721.0,3533.0,354,2.0,356.0,416.0,285,10.4,1,31.0,29.0,0.5166666666666667,17.0,13.0,0.5666666666666667,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
PA,39,42,1988,11845752,5471632,290591,5.0,,,,220582.0,,,203157600.0,141624,538040.0,179329.0,939299.0,390514.1,315.0,402.0,490.0,87,159,228,290,459.0,589.0,713.0,11280.0,354,32.0,386.0,437.0,1246,10.3,1,103.0,100.0,0.5073891625615764,23.0,26.0,0.46938775510204084,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
RI,40,44,1988,996408,505369,16214,3.1,,,,19738.0,,,18239300.0,8751,41993.0,15104.0,57003.75,24774.67,407.0,503.0,574.0,87,159,228,290,524.0,660.0,772.0,575.0,354,59.0,413.0,456.0,99,9.8,0,80.0,20.0,0.8,38.0,12.0,0.76,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.2296,,,0.0,3.35,4.0,,,,,,,,,,,,,0.0
SC,41,45,1988,3412096,1579756,77216,4.7,,,,57329.0,,,48237200.0,54753,116758.0,40874.0,265693.5,92071.59,158.0,200.0,240.0,87,159,228,290,317.0,428.0,530.0,7645.0,354,0.0,354.0,415.0,528,15.5,0,92.0,32.0,0.7419354838709677,36.0,10.0,0.782608695652174,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
SD,42,46,1988,698165,342741,14674,4.1,,,,11173.0,,,9747500.0,4612,18554.0,6495.0,51716.67,17041.67,323.0,366.0,408.0,87,159,228,290,465.0,564.0,655.0,1164.0,354,15.0,369.0,425.0,101,14.2,0,22.0,48.0,0.3142857142857143,11.0,24.0,0.3142857142857143,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
TN,43,47,1988,4822437,2208637,136563,5.8,,,,87356.0,,,71646000.0,44464,185757.0,67531.0,491903.8,185649.2,122.0,159.0,194.0,87,159,228,290,281.0,387.0,484.0,8990.0,354,0.0,354.0,415.0,883,18.0,1,61.0,38.0,0.6161616161616161,23.0,10.0,0.696969696969697,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
TX,44,48,1988,16667022,7724807,612272,7.3,,,,327354.0,,,258240400.0,86323,507703.0,169403.0,1525156.0,492240.4,158.0,184.0,221.0,87,159,228,290,317.0,412.0,511.0,12730.0,354,0.0,354.0,415.0,3006,18.0,0,94.0,56.0,0.6266666666666667,25.0,6.0,0.8064516129032258,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
UT,45,49,1988,1689372,723514,37746,5.0,,,,27325.0,,,22330000.0,90392,43775.0,14890.0,90305.66,31404.25,301.0,376.0,439.0,87,159,228,290,450.0,571.0,677.0,1231.0,354,9.0,363.0,421.0,162,9.8,0,27.0,48.0,0.36,8.0,21.0,0.27586206896551724,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
VT,46,50,1988,549763,292060,8994,3.0,,,,10259.0,,,8976800.0,1470,20170.0,7141.0,33971.33,14774.92,505.0,603.0,676.0,87,159,228,290,592.0,730.0,843.0,444.0,354,58.0,412.0,455.0,43,8.1,1,74.0,75.0,0.4966442953020134,19.0,11.0,0.6333333333333333,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.25,,,1.0,3.35,3.65,,,,,,,,,,,,,0.0
VA,47,51,1988,6036909,2960606,121401,3.9,,,,128088.0,,,113916600.0,53167,144630.0,54749.0,326586.5,132796.9,294.0,354.0,410.0,87,159,228,290,445.0,556.0,657.0,9073.0,354,0.0,354.0,415.0,647,10.8,1,65.0,33.0,0.6632653061224489,30.0,10.0,0.75,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.65,,,,,,,,,,,,,0.0
WA,48,53,1988,4639893,2180097,146692,6.3,,,,99051.0,,,81724100.0,731063,211486.0,75546.0,306832.7,124526.6,397.0,492.0,578.0,87,159,228,290,517.0,652.0,774.0,6431.0,354,28.0,382.0,434.0,402,8.7,1,61.0,37.0,0.6224489795918368,24.0,25.0,0.4897959183673469,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.3,,,,,,,,,,,,,0.0
WV,49,54,1988,1830215,674533,73520,9.8,,,,25876.0,,,23237600.0,324458,110798.0,37401.0,261549.8,92691.66,201.0,249.0,312.0,87,159,228,290,360.0,477.0,588.0,2788.0,354,0.0,354.0,415.0,337,17.9,0,78.0,22.0,0.78,27.0,7.0,0.7941176470588235,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
WI,50,55,1988,4822388,2442726,112422,4.4,,,,89620.0,,,78456300.0,10264,269581.0,89109.0,314340.7,107611.8,440.0,517.0,617.0,87,159,228,290,547.0,670.0,802.0,7344.0,354,103.0,457.0,487.0,364,7.8,0,54.0,45.0,0.5454545454545454,20.0,11.0,0.6451612903225806,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
WY,51,56,1988,465101,222576,15361,6.5,,,,10991.0,,,7002600.0,52268,13505.0,5122.0,27469.17,9784.75,320.0,360.0,390.0,87,159,228,290,463.0,560.0,643.0,379.0,354,20.0,374.0,429.0,43,9.6,1,20.0,44.0,0.3125,11.0,19.0,0.36666666666666664,0.0,0.14,0.14,0.14,0,874,874,874,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,1.6,,,,,,,,,,,,,0.0
AL,1,1,1989,4030222,1762813,133414,7.0,,,,68394.0,,,60395700.0,43998,129037.0,44820.0,435544.7,156867.2,88.0,118.0,147.0,90,165,236,300,253.0,354.0,447.0,7415.0,368,0.0,368.0,430.0,770,18.9,0,85.0,17.0,0.83,28.0,6.0,0.8235294117647058,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,86348.5,253547.347466667,39437.2058333333,564093.131966667,88165.9590111111,5079.00046666667,104079.467811111,0.0
AK,2,2,1989,547159,237686,17931,7.0,,,,23453.0,,,12110500.0,11407,19423.0,7415.0,26136.67,8873.25,719.0,809.0,899.0,114,210,300,382,857.0,1010.0,1155.0,497.0,368,317.0,685.0,737.0,51,10.5,1,23.0,17.0,0.58,8.0,12.0,0.4,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.85,,,,,,7498.66666666667,14533.0382333333,3448.45425555555,37211.9142,3072.77341111111,255.114455555556,4099.48457777778,0.0
AZ,3,4,1989,3622185,1627178,91496,5.3,,,,67895.0,,,60862500.0,241878,105380.0,36044.0,263926.5,89910.66,233.0,293.0,353.0,90,165,236,300,398.0,524.0,630.0,4911.0,368,0.0,368.0,430.0,502,14.1,1,26.0,34.0,0.43333333333333335,13.0,17.0,0.43333333333333335,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,60698.75,140109.513533333,23925.2316222222,316319.429455556,49619.3468333333,3271.27134444444,59224.6194444445,0.0
AR,4,5,1989,2346358,1049579,78888,7.0,,,,37128.0,,,32721200.0,17476,69633.0,23914.0,227330.3,82834.34,162.0,204.0,247.0,90,165,236,300,327.0,440.0,547.0,4091.0,368,0.0,368.0,430.0,442,18.3,1,88.0,11.0,0.89,31.0,4.0,0.8857142857142857,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,54025.4166666667,129858.350344444,20202.9861333333,298638.019922222,48691.1304777778,3364.66136666667,63240.3212444444,0.0
CA,5,6,1989,29218164,13806871,746063,5.1,,,,722979.0,,,600755100.0,1053484,1762931.0,604761.0,1775834.0,624806.8,535.0,663.0,788.0,90,165,236,300,622.0,783.0,934.0,85672.0,368,234.0,602.0,594.0,3772,12.9,0,46.0,33.0,0.58,24.0,15.0,0.6153846153846154,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,4.25,,,,,,390627.75,1169739.75161111,141612.0049,2079122.37804444,375028.172766667,17930.9774777778,438638.6192,0.0
CO,6,8,1989,3275818,1606176,96313,5.7,,,,71179.0,,,62010100.0,269868,97312.0,33851.0,211305.6,82257.34,280.0,356.0,432.0,90,165,236,300,444.0,568.0,685.0,2087.0,368,58.0,426.0,471.0,393,12.1,1,26.0,39.0,0.4,11.0,24.0,0.3142857142857143,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.0,,,,,,45676.416666666635,93850.8456888889,22240.4843555556,282298.573666667,17348.6267777778,883.807888888889,21645.4512444444,0.0
CT,7,9,1989,3283403,1705616,66736,3.8,,,,95831.0,,,84249000.0,49548,106187.0,38311.0,113538.5,42868.08,503.0,623.0,727.0,90,165,236,300,600.0,755.0,892.0,3865.0,368,384.0,752.0,699.0,90,2.9,1,88.0,63.0,0.5827814569536424,23.0,13.0,0.6388888888888888,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,4.25,,,,,,46874.5,62789.4473333333,11690.2269888889,230150.785066667,12799.0249444444,848.404877777778,18021.8146777778,0.0
DE,8,10,1989,658273,347126,12532,3.5,,,,18900.0,,,13630700.0,7816,19189.0,7463.0,29721.5,11007.83,247.0,333.0,402.0,90,165,236,300,412.0,552.0,664.0,1266.0,368,0.0,368.0,430.0,68,10.0,0,18.0,23.0,0.43902439024390244,13.0,8.0,0.6190476190476191,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,9567.66666666667,16357.4948111111,2880.35538888889,57675.2966666667,6060.12354444444,286.291933333333,7719.4055,0.0
DC,9,11,1989,624168,299255,15445,4.9,,,,37469.0,,,15152500.0,18779,47860.0,18108.0,58498.33,25345.08,309.0,393.0,480.0,90,165,236,300,464.0,594.0,719.0,2411.0,368,15.0,383.0,441.0,102,18.0,.,,,,12.0,0.0,1.0,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,11611.5833333333,33329.5008777778,2668.50183333333,48523.7923888889,11707.9676444444,468.708722222222,13046.1464777778,0.0
FL,10,12,1989,12637715,5890508,347235,5.6,,,,241633.0,,,241142900.0,137933,326764.0,118582.0,667938.7,261082.8,220.0,287.0,338.0,90,165,236,300,385.0,520.0,619.0,27484.0,368,0.0,368.0,430.0,1590,12.5,0,73.0,47.0,0.6083333333333333,23.0,17.0,0.575,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,159728.33333333334,455265.576166667,82527.7838,1088257.46133333,153472.359711111,9225.18792222222,185087.977944444,0.0
GA,11,13,1989,6411099,3031606,176840,5.5,,,,133794.0,,,108619300.0,44324,265879.0,92654.0,484630.8,180894.7,226.0,270.0,319.0,90,165,236,300,391.0,506.0,606.0,13894.0,368,0.0,368.0,430.0,929,15.0,1,144.0,36.0,0.8,45.0,11.0,0.8035714285714286,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.25,,,,,,153171.25,303976.945511111,63036.6117222222,904296.296311111,110430.914477778,11829.2243444444,152673.3789,0.0
HI,12,15,1989,1094588,514168,13322,2.5,,,,29427.0,,,22873600.0,17329,42783.0,13873.0,78111.5,31112.83,445.0,557.0,670.0,137,251,359,457,680.0,867.0,1044.0,1364.0,368,5.0,373.0,510.0,122,11.3,1,45.0,6.0,0.8823529411764706,22.0,3.0,0.88,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.85,,,,,,12844.9166666667,34340.1511777778,10821.4418222222,143793.3597,12543.3742777778,1862.26204444444,20208.1984888889,0.0
ID,13,16,1989,994416,463567,25906,5.3,,,,16909.0,,,15146900.0,41829,16819.0,6231.0,60953.83,21069.0,245.0,304.0,344.0,90,165,236,300,410.0,532.0,624.0,300.0,368,73.0,441.0,482.0,126,12.4,1,20.0,64.0,0.23809523809523808,19.0,23.0,0.4523809523809524,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.3,,,,,,20615.8333333333,38754.1424777778,11924.5360555556,129274.002166667,4446.10456666667,282.626622222222,6437.73222222222,0.0
IL,14,17,1989,11409782,5632943,361268,6.0,,,,266608.0,,,226917200.0,33851,632181.0,206895.0,989499.7,402126.2,250.0,342.0,386.0,90,165,236,300,415.0,558.0,653.0,17401.0,368,0.0,368.0,430.0,1470,12.7,0,67.0,51.0,0.5677966101694916,31.0,28.0,0.5254237288135594,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,165310.916666667,423260.140522222,47217.1122222222,909461.105111111,90313.8523888889,2558.95996666667,101525.949888889,0.0
IN,15,18,1989,5523693,2717574,138525,4.9,,,,107199.0,,,93580900.0,19403,147385.0,51611.0,285140.7,99618.91,229.0,288.0,346.0,90,165,236,300,394.0,520.0,625.0,3346.0,368,0.0,368.0,430.0,749,13.7,1,50.0,50.0,0.5,24.0,26.0,0.48,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.0,,,,,,85357.4166666667,138417.741055556,25352.1875666667,607624.355766667,32285.9521777778,1517.21116666667,40495.3853666667,0.0
IA,16,19,1989,2770592,1445448,63260,4.2,,,,52907.0,,,46555000.0,6859,97590.0,34819.0,168045.0,67044.84,333.0,394.0,458.0,90,165,236,300,481.0,595.0,703.0,2811.0,368,0.0,368.0,430.0,291,10.3,0,61.0,39.0,0.61,30.0,20.0,0.6,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,44334.75,77819.8310555556,21762.9103777778,370725.638255556,11781.1722222222,815.839544444445,17600.0239666667,0.0
KS,17,20,1989,2472849,1230713,53659,4.2,,,,48814.0,,,43110200.0,27707,73869.0,25213.0,127974.8,49225.5,350.0,427.0,494.0,90,165,236,300,493.0,618.0,729.0,2584.0,368,0.0,368.0,430.0,262,10.8,0,58.0,67.0,0.464,18.0,22.0,0.45,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,2.65,,,,,,34931.25,74306.0682444444,23649.3941555556,294765.791677778,7216.44112222222,488.9553,9183.02768888889,0.0
KY,18,21,1989,3677306,1625834,110417,6.4,,,,65525.0,,,54363700.0,109808,155722.0,58717.0,446555.7,161439.4,188.0,218.0,272.0,90,165,236,300,353.0,454.0,572.0,8565.0,368,0.0,368.0,430.0,576,16.1,1,72.0,28.0,0.72,30.0,8.0,0.7894736842105263,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,83125.8333333333,192585.324544444,32919.9270666667,492671.461111111,86087.5778777778,6974.08041111111,114663.430422222,0.0
LA,19,22,1989,4252894,1731388,150148,8.0,,,,87574.0,,,60326100.0,30931,276574.0,92194.0,724734.5,244569.7,138.0,190.0,234.0,90,165,236,300,303.0,426.0,534.0,10878.0,368,0.0,368.0,430.0,950,23.3,1,86.0,17.0,0.8349514563106796,34.0,5.0,0.8717948717948718,0.0,0.14,0.14,0.14,0,910,910,910,0.0,0.1,0.1,0.1,0.0,,,0.0,3.35,3.35,,,,,,108506.166666667,357891.687088889,44682.1824333333,691236.006233333,129649.5887,5763.69634444444,149499.460633333,0.0
